name_id,name_type,display_name,normalized_name,formulation_ids
BRAND:BRAND_f3766badc1d506cdb317,brand,Actranex,actranex,FORM_fc30c3873522f71e1ef9
BRAND:BRAND_ce5da48657d7278eabfa,brand,Actrapid,actrapid,FORM_1e2f3c41f17b5154ce93|FORM_a8f2d9740283828dc362
BRAND:BRAND_b04e84e7d15df22ccf72,brand,Actyl,actyl,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_3b02c276760dd3a21e70,brand,Actyl-100,actyl-100,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_d4a889d742652401f32e,brand,Acucip,acucip,FORM_6036cad3024777ed5f64
BRAND:BRAND_63245e75fc166ef33eb7,brand,Acuflam,acuflam,FORM_36b9451985ae5023582b
BRAND:BRAND_1124bdb5ddbcef1aed98,brand,Acugout,acugout,FORM_f7cef0b66d576da52f5c
BRAND:BRAND_caf7e0bd0f97c072de27,brand,Acuhes 130,acuhes 130,FORM_c73f057d3f1b128514d6
BRAND:BRAND_7b1100983b5e3521300d,brand,Acular,acular,FORM_48973a1d3d6f79c90492
BRAND:BRAND_36a206301cff7beaa5a5,brand,Aculev,aculev,FORM_0d8169c889e481c716f5
BRAND:BRAND_f57516993df1a9c2dd74,brand,Acumen,acumen,FORM_a38b4f8174328a2bcdeb
BRAND:BRAND_02619e70e557f9705d03,brand,Acumet,acumet,FORM_524a0b304071894bf844
BRAND:BRAND_1fc1351be5eefcfa50cb,brand,Acumox,acumox,FORM_118f5463765525517716
BRAND:BRAND_06819117508541dcf1d9,brand,Acunasyn,acunasyn,FORM_99bba95e44576f09a97a
BRAND:BRAND_e714b7d37de7c070a1a2,brand,Acura,acura,FORM_334f398c4bc4a9301633|FORM_d46c90bfb3cf67984a36
BRAND:BRAND_8d775e7207e95bee11c8,brand,Acurium,acurium,FORM_307eb82416ec1bee655c
BRAND:BRAND_b5fadb876faab26efa68,brand,Acutin 20,acutin 20,FORM_e67829c3acde78ae9430
BRAND:BRAND_c95692478418fc3683e2,brand,Acutocin,acutocin,FORM_ddd789a86b90b2f448e8
BRAND:BRAND_719bfe994abafe47b6c9,brand,Acuvis,acuvis,FORM_caade8771cad3faeaff7
BRAND:BRAND_d66f2a6673476f2d99ba,brand,Acuzolid,acuzolid,FORM_3e1f6a6c418b9080c6d8
BRAND:BRAND_d04a9c4875c27d22bec5,brand,Acycla,acycla,FORM_b99b91907f31a314764d
BRAND:BRAND_3eff1864f865d4b6c2bc,brand,Acyclant,acyclant,FORM_b99b91907f31a314764d
BRAND:BRAND_2c918ec2d8c158955507,brand,Acyden,acyden,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_1a32be39a552a5a8e709,brand,Acyteine 600,acyteine 600,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_9bdd52d3225393f7056b,brand,ACYVIR,acyvir,FORM_b99b91907f31a314764d
BRAND:BRAND_3d0a2f1399a53aeb12ad,brand,Aczebri,aczebri,FORM_d42596f75dc9d3591813
BRAND:BRAND_c60d9ddf504871c94c73,brand,AD Mycin,ad mycin,FORM_61452c54da1583108ce8
BRAND:BRAND_631fc5e2025c646f0534,brand,AD-C Plus,ad-c plus,FORM_ce5a30a92f94232d4856
BRAND:BRAND_84db29ab195fe1f10a39,brand,Adabur,adabur,FORM_80958304b67ddd7d906e
BRAND:BRAND_333b30f3984d7ce629bc,brand,Adacel,adacel,FORM_a71564bec784437896f7
BRAND:BRAND_16054a6b9701bcadc4a4,brand,Adadoc,adadoc,FORM_80958304b67ddd7d906e
BRAND:BRAND_71476ed22408fcbbd86f,brand,Adalat GITS 60,adalat gits 60,FORM_cc990d839e8da3633d69
BRAND:BRAND_dcc5dc4395f2bbe42a95,brand,Adamet,adamet,FORM_8b5a0f85041da32ff5bb
BRAND:BRAND_93090fb5dae26473ccad,brand,Adamol,adamol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_32b20484cc775bea316f,brand,Adamson,adamson,FORM_bbe1d5adbe56c9b1f778
BRAND:BRAND_7330a36180deb8955705,brand,Adana,adana,FORM_80958304b67ddd7d906e
BRAND:BRAND_254980df9608de0e773e,brand,Adapasenz,adapasenz,FORM_80958304b67ddd7d906e
BRAND:BRAND_01b033f13150609b67ad,brand,Adapine S.R.F.C.,adapine s.r.f.c.,FORM_cc990d839e8da3633d69
BRAND:BRAND_27f142d55fbb572bfd1a,brand,Adaron,adaron,FORM_c617ea93d7f10b82e8af
BRAND:BRAND_36452009e5596a0c1f74,brand,Adcal,adcal,FORM_9418c8ceb617b090fc8d
BRAND:BRAND_9fc20f47e84476fc6080,brand,Adcetris,adcetris,FORM_748367e6af8aeeea3430
BRAND:BRAND_7625b90d194bbf06d18e,brand,Adeflo,adeflo,FORM_4e01f0bd055bab3c0d7c
BRAND:BRAND_58b50f529d4953d9657d,brand,Adeflo MDi 125,adeflo mdi 125,FORM_4e01f0bd055bab3c0d7c
BRAND:BRAND_66f2ff73ef82df46ff8a,brand,Adeflo Mdi 250,adeflo mdi 250,FORM_110f4f2319aa3aaaaae7
BRAND:BRAND_f2bbd4d9e6fae07b6426,brand,Adenolex,adenolex,FORM_68613d5bad3e3099f841
BRAND:BRAND_4d019fadb90f7750bdc3,brand,Adenox,adenox,FORM_68613d5bad3e3099f841
BRAND:BRAND_06b902dc83f55fa553c5,brand,Adep,adep,FORM_452e1d3d57c7ff199ea1
BRAND:BRAND_ed0c5e9b995be4d3ffe5,brand,Adesan,adesan,FORM_68613d5bad3e3099f841
BRAND:BRAND_f1f411bcf20c0910a406,brand,ADFEN,adfen,FORM_a6cb06a77ec04139a75d
BRAND:BRAND_d084e622a77b85308b2b,brand,Adfer,adfer,FORM_b82d48f5c7858636464e|FORM_da71069577015271125b
BRAND:BRAND_8ed05e6b447e917e9a64,brand,Adfil 20,adfil 20,FORM_a3ec9f9c5217a876c61e
BRAND:BRAND_35438ff0f894bdb8b793,brand,Adiac,adiac,FORM_196c7def5847da983300
BRAND:BRAND_e083b57ad43976cfcbfb,brand,Adisart,adisart,FORM_7bf14937db4162519350
BRAND:BRAND_29a74862990b03c788f1,brand,Adivast,adivast,FORM_7ad1eb474405667c3536
BRAND:BRAND_e1638323b9b54b7d76cd,brand,Adivia,adivia,FORM_13586329f17f2404e080
BRAND:BRAND_3802bde749d30f117c56,brand,Adivia Met,adivia met,FORM_98e87524f194e41982c7|FORM_a7c48aa333dd67a1e00f|FORM_c54a8a3c4164de9c5f18
BRAND:BRAND_3023731a724159bc6419,brand,Adline,adline,FORM_d13d73d7874aa1d24c20
BRAND:BRAND_138cc6f15b11f2169e8f,brand,Adlynx,adlynx,FORM_2898fa2340e426710c6d
BRAND:BRAND_043410f3a190afdf8e98,brand,Admox,admox,FORM_118f5463765525517716
BRAND:BRAND_56f8e36e82c02d1628ce,brand,Admoxel- 20,admoxel- 20,FORM_f6b9f952a33fa58ca1ec
BRAND:BRAND_3038f30cd768f19aa357,brand,Admoxel- 80,admoxel- 80,FORM_f6b9f952a33fa58ca1ec
BRAND:BRAND_f85663457bd6d98d62a2,brand,Admoxel-120,admoxel-120,FORM_f6b9f952a33fa58ca1ec
BRAND:BRAND_78df1ac5ad34f502a3a0,brand,Adnerv,adnerv,FORM_b123535a878ac6e2f535
BRAND:BRAND_c04412d011abfc73ccb7,brand,Adnyst,adnyst,FORM_7df0ca48f4c6f901162d
BRAND:BRAND_ba7ea4fecb88f200eb58,brand,Adobal 75,adobal 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_309018ef1bae8d51eccf,brand,Adobec,adobec,FORM_e26897f4fec86172b62b
BRAND:BRAND_b2c8704172b2b4185238,brand,Adocin,adocin,FORM_3848d382ea8931519e4b
BRAND:BRAND_3744eb2ba76785c8d951,brand,AdocLact,adoclact,FORM_a1cc759236fcad739b81
BRAND:BRAND_822365fc754f7e425a45,brand,Adolpan,adolpan,FORM_0de3b8c2344b37558c9d
BRAND:BRAND_7f420ef6cd6083f42dbb,brand,Adosal,adosal,FORM_bd107be8959ffdd668ce
BRAND:BRAND_89d6b7b66cc74bb7d7c6,brand,Adrecort,adrecort,FORM_335c5478f05adc9dcd80
BRAND:BRAND_5744f2d7b2073a8e1f8a,brand,Adrenin,adrenin,FORM_ba34a2222f050c3ea2bc
BRAND:BRAND_9c83b3a50fa6148d2621,brand,Adrepine,adrepine,FORM_d13d73d7874aa1d24c20
BRAND:BRAND_44b9006429c3ca320a0a,brand,Adreprez,adreprez,FORM_5a7f6a7c6882c2dec490
BRAND:BRAND_c73cb35307fd824d277d,brand,Adresone,adresone,FORM_4995a7ba74d368b83074
BRAND:BRAND_6a0490fa58ea37678061,brand,Adriblastina RD,adriblastina rd,FORM_61452c54da1583108ce8
BRAND:BRAND_47ff33e6caa24a093540,brand,Adrim,adrim,FORM_61452c54da1583108ce8
BRAND:BRAND_e1eb1d3ee3b9f7ddc69a,brand,Adrycin,adrycin,FORM_61452c54da1583108ce8
BRAND:BRAND_0e6ac682830ef43268ee,brand,Adrylex,adrylex,FORM_80958304b67ddd7d906e
BRAND:BRAND_6b9b5e3458abd9a6fc22,brand,Aduscine,aduscine,FORM_be65f3ce9e7c96a9b80b
BRAND:BRAND_d7071391e7bc7964fc80,brand,Advagraf,advagraf,FORM_3be587792a892c701ce6
BRAND:BRAND_00cc7a7ef14ec5f69271,brand,Advantan,advantan,FORM_5f651ea1164fe2007538
BRAND:BRAND_d4b2bd494914877567e6,brand,Advenol,advenol,FORM_072b78a30ca5df3e2211
BRAND:BRAND_bec24f09016572b3d117,brand,Advent C,advent c,FORM_b61041f9f0d9213a4c6a
BRAND:BRAND_33930f2ae378f3f26938,brand,Advil,advil,FORM_a7f187a6f4f060d524a6
BRAND:BRAND_ade21d7d806383528a1d,brand,Adzosin,adzosin,FORM_ebdf700de5b0af644113
BRAND:BRAND_eb67e268cfc2bd6e9226,brand,Aecin,aecin,FORM_9a21ba7dc224457f9668
BRAND:BRAND_aa0c12e9a7bb61c323ad,brand,Aecipro,aecipro,FORM_6036cad3024777ed5f64
BRAND:BRAND_ed7de50bc021971a83d0,brand,Aecoline,aecoline,FORM_d4322063426ef2d432db
BRAND:BRAND_a3ddc39394e18d54d507,brand,Aecor-100,aecor-100,FORM_e4fb706016a650805d6b
BRAND:BRAND_4c1aae3c0fb3ad9c8877,brand,Aecor-250,aecor-250,FORM_e4fb706016a650805d6b
BRAND:BRAND_4d87b5325e1cfff1033d,brand,AECYS,aecys,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_e5b0aab99391417e2ccd,brand,Aecys 600,aecys 600,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_3ce0b866ed355a0bba3e,brand,Aeferose,aeferose,FORM_15f16871ed1e4bf543ef
BRAND:BRAND_4efe7f93f52607b23bfa,brand,Aefol,aefol,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_41ab3ae8650aa1145dcf,brand,Aefox,aefox,FORM_13b07f921081a0d22c50
BRAND:BRAND_e9a09cc621784f94b9ed,brand,Aefur,aefur,FORM_7ae669b86fba6d9a9d8b
BRAND:BRAND_2569ba4158e83bba1521,brand,Aeketo,aeketo,FORM_48973a1d3d6f79c90492
BRAND:BRAND_c753551dbecd7e4ce0af,brand,Aeknel,aeknel,FORM_54238e9415df5dffbf4b
BRAND:BRAND_3d726e744c4effddc99c,brand,AEKNIL,aeknil,FORM_54238e9415df5dffbf4b
BRAND:BRAND_cbb68f13dceaf66ed520,brand,Aeknol,aeknol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_5ef3ec2c07041f60a27d,brand,Aekovan,aekovan,FORM_26c3a044ad5ac6160bdb|FORM_7d892df9d57183fa707e
BRAND:BRAND_33a3e9e85b72ad3bce5d,brand,Aelac,aelac,FORM_a1cc759236fcad739b81
BRAND:BRAND_3e5456a0c4a5732e36d8,brand,AELOX,aelox,FORM_714c76a15054ea40ffc3
BRAND:BRAND_29a82cc907c54112a926,brand,Aeloxinide,aeloxinide,FORM_714c76a15054ea40ffc3
BRAND:BRAND_1aaa5de626627fe936c3,brand,Aelyte,aelyte,FORM_a9b889561f21c0f31b30
BRAND:BRAND_842f9ab8875a34e7de7e,brand,Aemadex,aemadex,FORM_b0cd2b93e9d80ebe3dd1
BRAND:BRAND_b25f49283c10d05ad431,brand,Aemero 1000,aemero 1000,FORM_f6437824f363c8a44cae
BRAND:BRAND_086ba5e30e92da86b113,brand,Aemero 500,aemero 500,FORM_f6437824f363c8a44cae
BRAND:BRAND_0cd3d0a953b09085b1b6,brand,Aemol,aemol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_974a870cd1b0d595279a,brand,Aemol-1g,aemol-1g,FORM_54238e9415df5dffbf4b
BRAND:BRAND_26597c75e0980a856d4f,brand,Aenabi,aenabi,FORM_c335f2c7c97eb5ae8dca
BRAND:BRAND_f5c744befb4759a1a9e6,brand,Aenica,aenica,FORM_d6c6b89ca919bca7a91f
BRAND:BRAND_807c52e4fa5609c7bd6d,brand,Aenor,aenor,FORM_7fbd5c19e8c0c6d58f3f
BRAND:BRAND_304f9d367b02d8026029,brand,Aeoran,aeoran,FORM_45b2559f4e1fd4d7ca6a
BRAND:BRAND_8948c48acfae57652381,brand,Aeox,aeox,FORM_ddd789a86b90b2f448e8
BRAND:BRAND_35e107c196f98f4ec5fc,brand,Aepanpraz,aepanpraz,FORM_249316fa9b7cb8d4e194
BRAND:BRAND_cd8ff916c2717fe5107b,brand,Aepara,aepara,FORM_54238e9415df5dffbf4b
BRAND:BRAND_c86e93392e37a60206b9,brand,Aeperidone,aeperidone,FORM_fcf9a0f0f1a11ef6e124
BRAND:BRAND_166c507daf6df1b036cb,brand,Aephyto,aephyto,FORM_9accae4d43a45cb3a3ba
BRAND:BRAND_ee4392603343c6d68069,brand,Aepime,aepime,FORM_21b404c251130ec5cb2c
BRAND:BRAND_bb659a3a1746ef9cde60,brand,Aepisul 1.5,aepisul 1.5,FORM_053ef9d067b2f01529be
BRAND:BRAND_652ff6efcd7b975a8231,brand,Aepisul 750,aepisul 750,FORM_053ef9d067b2f01529be
BRAND:BRAND_47f2108b340ea8679a6f,brand,Aepramide,aepramide,FORM_437fd5a9fb6e88fb8114
BRAND:BRAND_3237839fec45279d8ced,brand,Aeprazole,aeprazole,FORM_a179ad154aaadd06ab44
BRAND:BRAND_2eabc15423b2ab784dee,brand,Aeprazole 20,aeprazole 20,FORM_798c6fe77221b47541b0
BRAND:BRAND_286c26a6029d7c4d40e8,brand,Aericure,aericure,FORM_9881d33f402a54cd794c
BRAND:BRAND_3976810549c7f4714b0b,brand,Aero-Care,aero-care,FORM_9881d33f402a54cd794c
BRAND:BRAND_ee04f707e5ec03162ae7,brand,Aero-Vent,aero-vent,FORM_9881d33f402a54cd794c|FORM_bd107be8959ffdd668ce
BRAND:BRAND_a736b06a82ac238a76d2,brand,Aerobidol,aerobidol,FORM_98534e679259b9bcaafd
BRAND:BRAND_3d8bbd3125dafd28fdde,brand,AEROKIDS,aerokids,FORM_c72184bb681abf8c2add
BRAND:BRAND_480642f35c013bd35259,brand,Aerolac,aerolac,FORM_c0d5968c8d806677fe2c
BRAND:BRAND_0549e60cf955d09c0e0a,brand,Aeromax,aeromax,FORM_c72184bb681abf8c2add
BRAND:BRAND_5483b2b16db863e8d31a,brand,Aeromycin - 500,aeromycin - 500,FORM_f4f0029f5f9b7c4bef8d
BRAND:BRAND_fc7623e15bc7c61c590b,brand,Aeromycin-S,aeromycin-s,FORM_f4f0029f5f9b7c4bef8d
BRAND:BRAND_56b27d34d317c5ce61d0,brand,Aeronide,aeronide,FORM_45b2559f4e1fd4d7ca6a
BRAND:BRAND_55cff43ef21d8dd1f26d,brand,Aerotamol,aerotamol,FORM_9881d33f402a54cd794c
BRAND:BRAND_eca20384b404a7ad443d,brand,Aerox,aerox,FORM_b52c56d58e379a9f6fc2|FORM_e75411f3b5cdf512a6be
BRAND:BRAND_bc4e4af5f6ee50df2f65,brand,Aeruf,aeruf,FORM_7ae669b86fba6d9a9d8b
BRAND:BRAND_bd32fe068aa4a6e63faf,brand,Aeruginox,aeruginox,FORM_b52c56d58e379a9f6fc2|FORM_e75411f3b5cdf512a6be
BRAND:BRAND_21d246db5ff8e8e01b2b,brand,Aerum,aerum,FORM_549306dbfbc1efef9238
BRAND:BRAND_a5523f058ce59f2f8e92,brand,Aesopra,aesopra,FORM_7911aee5ca4c4f144b79
BRAND:BRAND_8767fd06a92d4beae504,brand,Aetaxime,aetaxime,FORM_57ede2a580204e6db307
BRAND:BRAND_44193b2216ca0c2241d8,brand,Aetaz,aetaz,FORM_b7e2a08305155fe93cc7
BRAND:BRAND_75fbe968ed5799c10b13,brand,Aetin,aetin,FORM_c5cc60aaf1d0a7f3c07c
BRAND:BRAND_9a892929199654389507,brand,Aetram,aetram,FORM_d63bc7f8f9f86e0a3675
BRAND:BRAND_b0fb4676982394fac60b,brand,Aetricef,aetricef,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_aed61a54d0b69df54902,brand,Aetropsal,aetropsal,FORM_0f69287e83da35a4390b|FORM_fc5f3b6d454d076c95c4
BRAND:BRAND_86b7cb93503158a81185,brand,Aevosha,aevosha,FORM_3377f07581071ecf1941
BRAND:BRAND_c769e4ba372dc5d127b9,brand,Aezar,aezar,FORM_1681ad6785cfc16a62e1|FORM_a1e535b4909e8925186c
BRAND:BRAND_f64463c01e27c3eb1a09,brand,Aezec,aezec,FORM_a179ad154aaadd06ab44
BRAND:BRAND_7446d028cc75f250dc50,brand,Aezinc,aezinc,FORM_406b9c7d9830a8a5d84f
BRAND:BRAND_3188f6296b339cd84575,brand,Aezitam 2.25,aezitam 2.25,FORM_1681ad6785cfc16a62e1
BRAND:BRAND_bbdf89c76ece94ebe877,brand,Aezitam 4.5,aezitam 4.5,FORM_1681ad6785cfc16a62e1
BRAND:BRAND_a4ee1b3992c6c999cd85,brand,Aezith,aezith,FORM_f4f0029f5f9b7c4bef8d
BRAND:BRAND_3e8f9b2cb3107455f100,brand,Aezolin,aezolin,FORM_86e590362a6b90efeb9c
BRAND:BRAND_58bf07283fa6b6895756,brand,Afactone,afactone,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_7db493101812cf1127db,brand,Afatin 40,afatin 40,FORM_7863fbe791271bd2cf88
BRAND:BRAND_02e27b7a052d9cce0c22,brand,Afaxor 150,afaxor 150,FORM_a50bd553d23ea36b373f
BRAND:BRAND_386eb7a9e7c6fbbf20dd,brand,Afaxor 75,afaxor 75,FORM_a50bd553d23ea36b373f
BRAND:BRAND_ad9e6efd6fcad699efec,brand,Afebral,afebral,FORM_54238e9415df5dffbf4b
BRAND:BRAND_38a50951910301142165,brand,Afebral 1-5,afebral 1-5,FORM_54238e9415df5dffbf4b
BRAND:BRAND_4ff25d653ef1e30db829,brand,Afebral 6-12,afebral 6-12,FORM_54238e9415df5dffbf4b
BRAND:BRAND_c6495a7ff618ad6327af,brand,Afebrin Tf,afebrin tf,FORM_54238e9415df5dffbf4b
BRAND:BRAND_2bd79ff13bc9ad7c86b7,brand,Affocaine,affocaine,FORM_66757f508fc695adb5f9
BRAND:BRAND_d76b55ec7d74b4abc9ea,brand,Affolac,affolac,FORM_48973a1d3d6f79c90492
BRAND:BRAND_90707bd5eddff222716f,brand,Affoline,affoline,FORM_4eb925482fd3b568b2a5
BRAND:BRAND_4f8cb8b84e81a2a5b9ff,brand,AFFOMINE,affomine,FORM_3c1d3b6cc595c54cd976
BRAND:BRAND_d0300d5f728a56ad3bde,brand,Affopro,affopro,FORM_b1a703399f55f79146df
BRAND:BRAND_ce6215809cf5f33f2ee6,brand,Afforvit,afforvit,FORM_8422fd717ccca8d76a04
BRAND:BRAND_da6abbf6e5162cfe17d8,brand,Affozole,affozole,FORM_524a0b304071894bf844
BRAND:BRAND_3c8f3d7519cba356d7d4,brand,Afinitor,afinitor,FORM_ac301fbebe7635d2f259
BRAND:BRAND_d0fd9a2ec61e032552a4,brand,Afix,afix,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_400edede8baae6a0dd19,brand,Afixostat 40,afixostat 40,FORM_308165d2b3efc89320f0
BRAND:BRAND_ee77f36a4b968624f461,brand,Afixostat 80,afixostat 80,FORM_308165d2b3efc89320f0
BRAND:BRAND_a2919d17693bf467caf6,brand,Aflacin,aflacin,FORM_268c2462990fcf43febb
BRAND:BRAND_6c24de9cadcd55a1e3e5,brand,AFM,afm,FORM_dd24616fe1e297a3609e
BRAND:BRAND_9cf376df2dfdfbb017fa,brand,Aforbes,aforbes,FORM_aae5b0585821399fc539
BRAND:BRAND_001f9da31fff58d509c0,brand,Aforvir,aforvir,FORM_af675743181e950300bd|FORM_bf717c7a4de0738e7957
BRAND:BRAND_79ca65ef651249fe5576,brand,Afree-Vanco 1000,afree-vanco 1000,FORM_26c3a044ad5ac6160bdb
BRAND:BRAND_054798acf557499cb30a,brand,Afreedipine,afreedipine,FORM_d6c6b89ca919bca7a91f
BRAND:BRAND_2874618e4652f3d202f8,brand,Afreemep,afreemep,FORM_a179ad154aaadd06ab44
BRAND:BRAND_2b3b484accf24e4423d7,brand,Afreeprazole,afreeprazole,FORM_a179ad154aaadd06ab44
BRAND:BRAND_0e1ca75a3e793f25c45e,brand,Afrenda,afrenda,FORM_d796a9e808951f8005b3
BRAND:BRAND_6fdb6adac1987aa2c853,brand,Afunginal,afunginal,FORM_7df0ca48f4c6f901162d
BRAND:BRAND_164838138793453febe8,brand,Agatiflox,agatiflox,FORM_8a3fcbbd2ebfb6c8f2bd
BRAND:BRAND_5723f66875c8c2c2a86b,brand,Age Defying Cream,age defying cream,FORM_a9a86807c98a5e52b052
BRAND:BRAND_4257125003543f80c24b,brand,Aggrastat,aggrastat,FORM_7c118d8e89a2f6b7a6b9|FORM_db72098c3a0d83075761
BRAND:BRAND_dedef6aa4768bdbc37c7,brand,Aggravan,aggravan,FORM_c44740b27baa8c72479b
BRAND:BRAND_1d9115c18086784f773f,brand,Agilevo 500,agilevo 500,FORM_0d8169c889e481c716f5
BRAND:BRAND_39e965bacf8c7c335d26,brand,Agiolax,agiolax,FORM_157127dbbcfe01699e87
BRAND:BRAND_00f16e33df2f1542bd89,brand,Agletrium,agletrium,FORM_307eb82416ec1bee655c
BRAND:BRAND_acb77ed7a8d594416959,brand,Aglic MR,aglic mr,FORM_6c58758bc547e0459c07
BRAND:BRAND_7db27e54129e442e7c69,brand,Agliza,agliza,FORM_6c58758bc547e0459c07
BRAND:BRAND_d93d3594721c66b3babd,brand,Agoram,agoram,FORM_d63bc7f8f9f86e0a3675
BRAND:BRAND_24ff13b3930afa8bafd6,brand,Agraplat,agraplat,FORM_fa67dc161f178150d584
BRAND:BRAND_bd1fa2d80db78ea82e14,brand,Agua Moxi,agua moxi,FORM_d0dca1ede3618af22266
BRAND:BRAND_8e4d692a592bd924f21b,brand,Agua Tim,agua tim,FORM_6a104ddf13be4b9e086d
BRAND:BRAND_68724b13378f3c57f0b6,brand,Aguadexa,aguadexa,FORM_9e5208d069aa35ff4949
BRAND:BRAND_03775389233f67c3c74a,brand,Aguamox,aguamox,FORM_a87c71bac1a5b5283d87
BRAND:BRAND_10a1ff5febfc1c6ae972,brand,Aguaper,aguaper,FORM_5fe5d42a73c13c640ccd
BRAND:BRAND_39d0e070cf3b914110cc,brand,Aguasod,aguasod,FORM_caade8771cad3faeaff7
BRAND:BRAND_1e40f557b70c714af038,brand,Aguatob,aguatob,FORM_a6dc390d124fc9890cf9
BRAND:BRAND_e35fc5fc44b4cd1f8ebe,brand,Agycin-500,agycin-500,FORM_f4f0029f5f9b7c4bef8d
BRAND:BRAND_bb91c5e27605ddd2888d,brand,Agynapin,agynapin,FORM_d6c6b89ca919bca7a91f
BRAND:BRAND_113f009bb6a916383612,brand,Agyzide,agyzide,FORM_8699d9cc042aac7a1555
BRAND:BRAND_f4046aa9ba52bbdd3845,brand,Aiiracan 16,aiiracan 16,FORM_b38a3f189d6dee2f9bf5
BRAND:BRAND_96d59df01740494b92e5,brand,Aiiracan 8,aiiracan 8,FORM_b38a3f189d6dee2f9bf5
BRAND:BRAND_3455c3d89f194041ef21,brand,Aimafix,aimafix,FORM_3151444e9c0a47fd4d9f
BRAND:BRAND_b796c2634f391e07969b,brand,Ainofil,ainofil,FORM_02fb3e88a3389ba2d68e
BRAND:BRAND_37359b8a8899d6c236f7,brand,Airefix,airefix,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_1c9ae44a9c7c809501eb,brand,Airex,airex,FORM_cb9516d4d63d07b735a2
BRAND:BRAND_d25a8d11c97751756f14,brand,Airforz,airforz,FORM_c72184bb681abf8c2add
BRAND:BRAND_f90dc9faa90b30f184fc,brand,Airlevo,airlevo,FORM_9b3ee68027e960968840
BRAND:BRAND_237a4bb196eb1d1fbaa4,brand,Airmaxx,airmaxx,FORM_c72184bb681abf8c2add
BRAND:BRAND_101e2b8f5bd9dadeb235,brand,Airoclav 1.2,airoclav 1.2,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_4e84544ab819914d0fce,brand,Airokast,airokast,FORM_c72184bb681abf8c2add
BRAND:BRAND_2567fe88c22b8b119a19,brand,Airtal,airtal,FORM_e9cfaf2a0e4e47eb75eb
BRAND:BRAND_fcf2b152fde1855b0523,brand,Airvin,airvin,FORM_9881d33f402a54cd794c
BRAND:BRAND_aa3139c85a1f150aa742,brand,Airway 2,airway 2,FORM_bd107be8959ffdd668ce
BRAND:BRAND_a0eb64b54694eeabfc1b,brand,Airway 4,airway 4,FORM_9881d33f402a54cd794c
BRAND:BRAND_9fab8bef6e901fe5253a,brand,Aitura-Cee,aitura-cee,FORM_3d67f8d6c69dd714e431
BRAND:BRAND_d24f54d39ada679b8e17,brand,Aizene,aizene,FORM_1933ca8ee2cd9e739577
BRAND:BRAND_304376b3d567ebbbc4bc,brand,Aizerone,aizerone,FORM_be32af7aa26f4cdbe988
BRAND:BRAND_f8ec7819e8222c92c559,brand,Aizet,aizet,FORM_54238e9415df5dffbf4b
BRAND:BRAND_13e26811115ced038415,brand,Aizet-S,aizet-s,FORM_54238e9415df5dffbf4b
BRAND:BRAND_a079504e9e795c41646b,brand,Aizet-S IV,aizet-s iv,FORM_54238e9415df5dffbf4b
BRAND:BRAND_1bb8c10db2f10f73a0ab,brand,Aizinc,aizinc,FORM_5e427e24bb867b2f82db
BRAND:BRAND_b8947b8f70f9c0fb287f,brand,Ajenacef,ajenacef,FORM_b52c56d58e379a9f6fc2
BRAND:BRAND_b37bd5f8fcc4baf81dc7,brand,Ajenafil,ajenafil,FORM_010e0af170d7af83bf0d
BRAND:BRAND_417d12ef62d6b79be5b9,brand,Ajesart,ajesart,FORM_65aeaf9dda5b365d8186
BRAND:BRAND_1d82ce95d2cf55ff3867,brand,Ajezide,ajezide,FORM_a8342816487a79ffa4ab
BRAND:BRAND_044906fd3ebb2de0afb5,brand,Akeedex,akeedex,FORM_3c4ee4b7f42882bbc23d
BRAND:BRAND_ed4af3c31099c94c38ff,brand,Aketon,aketon,FORM_a8318dc2b1d136924eed
BRAND:BRAND_ca95352195c15dcd3f1a,brand,Akidin,akidin,FORM_a8318dc2b1d136924eed
BRAND:BRAND_36230e8b695d4f93a3b3,brand,Akidol,akidol,FORM_d63bc7f8f9f86e0a3675
BRAND:BRAND_f8365fd2c52797ced7c1,brand,Aklief,aklief,FORM_32e6ec7823323a5b4ef6
BRAND:BRAND_0a8ecba5e3357f738922,brand,Akneclin,akneclin,FORM_d796a9e808951f8005b3
BRAND:BRAND_bde513ae5d468a27b4d9,brand,Akneclin Plus,akneclin plus,FORM_48c2537184cbcfb60143
BRAND:BRAND_e45cb32bbeb8fc8cffec,brand,Akniblaz,akniblaz,FORM_e67829c3acde78ae9430
