brand_id,brand_name_display,brand_name_normalized
BRAND_916c5238f0fc0d901d45,Brofoxin,brofoxin
BRAND_ab43d905ae4453a75770,Ferrofate,ferrofate
BRAND_013533725cf96456387f,Eliflox,eliflox
BRAND_b49a55921091319a81ec,COSEC-40,cosec-40
BRAND_24056538fb81f522a9f1,Celofem,celofem
BRAND_a4963ffb23a9ae193d73,FEMABENE,femabene
BRAND_12d269132246aaf3be76,Aziagio 200,aziagio 200
BRAND_1731d68d9e1c6862e537,Esotid IV,esotid iv
BRAND_028f6c178bc12e6cf3da,ESOMEX,esomex
BRAND_9c146e482ed373b9de33,Escore,escore
BRAND_98738eceab0558a18e21,Ezor,ezor
BRAND_37ebe1441c5b15d07eca,Esodime IV,esodime iv
BRAND_2f490e5018945bdae432,Estan 40,estan 40
BRAND_f4f9abfdc9f2d407e92b,Bearse,bearse
BRAND_ddb7bf3d49cb4e9e0264,Essel Forte,essel forte
BRAND_4c92add8cb7d5f8c2af9,Phosvita Forte,phosvita forte
BRAND_9991c41ac3a7b441d333,Diaphovin,diaphovin
BRAND_91485c88448a33c236c7,Prolipidz,prolipidz
BRAND_dbff721716e7522788f5,Lipidscure Forte,lipidscure forte
BRAND_d3dcd48b443c9d6ae7db,Livertect,livertect
BRAND_dffd0f5cf994bf1f97dd,Phospovit Forte,phospovit forte
BRAND_0ec330ff593f8d961b43,Phosmax,phosmax
BRAND_56b90bd3b573d92d4534,Lipidphar,lipidphar
BRAND_71d42ed772a04ade8d81,Phospomar,phospomar
BRAND_d14513574881dfba2917,Esselvex,esselvex
BRAND_1bf2f9eb765ec24dee9b,Altolipid,altolipid
BRAND_5cd5a360e40408ee5ffe,Esselpids,esselpids
BRAND_6f6e7989a43d783f8153,Biolipy,biolipy
BRAND_e0a454ba18743e1c8436,Beralipids,beralipids
BRAND_ad02997351540b03261d,Livertiale,livertiale
BRAND_109d7eb3c1327390d778,Lifurvent,lifurvent
BRAND_ee6a662a628747a5fc2f,Fortetamin,fortetamin
BRAND_a6927a52d42782455c16,Saphlocid,saphlocid
BRAND_e736dbaaa15f7b7def10,Clofenad,clofenad
BRAND_56f5be7d2f422096562e,BAROPYRINE,baropyrine
BRAND_ffeb5d73d2f8a3484ef6,United Home Fevertab,united home fevertab
BRAND_bf034c8c49bd05dbf8be,Ceforan-200,ceforan-200
BRAND_feb0459ba401e86e291b,Gabarance-300,gabarance-300
BRAND_8acdb7cf8d33ff3be9f8,Ator-10,ator-10
BRAND_10b7c912136c1aa2be5c,Sornitrat-10,sornitrat-10
BRAND_2b2a0ff8f9def3f17d58,Lara,lara
BRAND_5c982f709171120c3e7c,Quinozole,quinozole
BRAND_89d93ff7e62836e23099,G-Trozole,g-trozole
BRAND_a33a8f31777a19e619b6,Aldezol,aldezol
BRAND_da6abbf6e5162cfe17d8,Affozole,affozole
BRAND_4e2f3f6d7625cb9d6f88,Medgyl IV,medgyl iv
BRAND_8d057a49d9565fcae43e,Altozol IV,altozol iv
BRAND_8729833a3cd867b5eab2,Mycocid,mycocid
BRAND_0a9e4d81beaae5701667,Alevo,alevo
BRAND_6fb3aced61da99d91e9a,Laberfen,laberfen
BRAND_060993d77608c8c2eea4,Alaxpro,alaxpro
BRAND_a81a60dbb5f720523d6a,Febrolex,febrolex
BRAND_ba339ab12cceab7fa0b5,Proxen,proxen
BRAND_a8c9e4272d262aff8d43,Vertikind-24,vertikind-24
BRAND_8d3c4e7d7a9a43852f17,Vertistop,vertistop
BRAND_3a6cf5c5db3b411b29a6,Vomivert,vomivert
BRAND_021fa77831d8f8c77a10,Vertikind-16,vertikind-16
BRAND_0ddb009539ed8bc6cae1,Vertikind-8,vertikind-8
BRAND_3d018c0be7d53ccd5b40,Verbeta 8,verbeta 8
BRAND_82b1e5125ada9e43020f,Piozulin 30,piozulin 30
BRAND_e5b9cc1b7615e860d157,Tricin,tricin
BRAND_52cf50eee0d03267be6d,Pencil 100,pencil 100
BRAND_7e80a3c297db9fb19dab,Hematozol 100,hematozol 100
BRAND_58f49def11899bb03e70,Pioglitazone (As Hydrochloride),pioglitazone (as hydrochloride)
BRAND_6237bb0c938ab34f8e43,Prosec,prosec
BRAND_e598b7080cc35cc71492,EMNORM ER 500,emnorm er 500
BRAND_31caa434e94c320c05b1,Levocetirizine Dihydrochloride,levocetirizine dihydrochloride
BRAND_724c10d24ecf8ceeac3f,Aurocaine,aurocaine
BRAND_033c77cdb11056488f8d,Ometan,ometan
BRAND_346e648673dff42fc763,Cidine,cidine
BRAND_36c599b724ea91095c34,Nurocol,nurocol
BRAND_0683cb8d4170bdf43a4b,Citgo,citgo
BRAND_90c6f9c24bd0aa66e9d4,Clinmed,clinmed
BRAND_d638782cea570fd96fee,Clindasan,clindasan
BRAND_1aa368427303c583daf9,Clindalon,clindalon
BRAND_0638c8216140730eb1a6,Valstad Plus,valstad plus
BRAND_137475defcff1cc35730,Aluprin,aluprin
BRAND_adf9ef1011e5d94357d3,Alorex,alorex
BRAND_708c4806622c94e52c83,Dalactin,dalactin
BRAND_71b1e0b74302fdfec278,Strepcin,strepcin
BRAND_67625a227c83313bcb69,Groxitin,groxitin
BRAND_addb2750b6de264f25c3,Seaxitin,seaxitin
BRAND_1fa0fb675e389dc2e64b,Plaxitin,plaxitin
BRAND_dd4bf2e872698a50f2ac,Foxi,foxi
BRAND_2afc69765af315861408,RETAXIME,retaxime
BRAND_b46ef73f55e6d9387a47,CEFIWELL,cefiwell
BRAND_7e2a09d37885a0c52151,UCEFIX,ucefix
BRAND_f72f719618d59181fbd5,Cefiryl,cefiryl
BRAND_1fe28e826c014d868b4c,CEPRIME,ceprime
BRAND_18c35197ac656fbe63d3,CEFZIN,cefzin
BRAND_e32ed2279ea1d9640513,ZERRIOXIME,zerrioxime
BRAND_c2222953019ce1764326,CEFTRIKIDS,ceftrikids
BRAND_5b9da3170a3fcc9e6caf,Fixidrops,fixidrops
BRAND_b0ff5e4ad839eb5ccc89,Ascorb,ascorb
BRAND_5500220b2f12087fb643,Vitzee,vitzee
BRAND_39ec1884a9cadc6397d6,Amzef,amzef
BRAND_596466d45a3bb14f72db,Losacar Am 50,losacar am 50
BRAND_3c845e5a3d32304227a8,Vasotwin,vasotwin
BRAND_4afa1bed9ec254a57d46,Amlotitan,amlotitan
BRAND_4599cdb65df225bfa09b,Amazar,amazar
BRAND_b6592ad6d5cfc625fcd5,Amlocare Plus,amlocare plus
BRAND_8311a951f1deceb6f221,Virbez,virbez
BRAND_6791d73adfd48a1821a5,Supixime -200,supixime -200
BRAND_822efdb43ed8b2d9398c,Supixime -100,supixime -100
BRAND_4a3e73b0c900253c4fbb,Respixl-4,respixl-4
BRAND_bb39df39f94495163037,Tizacure 100,tizacure 100
BRAND_c435e5d3cc082c1c8bd7,Gofenac,gofenac
BRAND_3513dc026bff2cfbc6da,Megapraz,megapraz
BRAND_7bff29f348912e1f207e,D-Tail,d-tail
BRAND_0d70b7b068f5bdbadaff,Cenact,cenact
BRAND_6d79077fa7e40f6aa493,Dazol-200,dazol-200
BRAND_7ba4892581613ee0b9e4,Danajoy,danajoy
BRAND_c193c49b27fc0a63802a,Doxophylline,doxophylline
BRAND_4f22bc577b4730d785cb,Amprox,amprox
BRAND_bde209dc3c6f0d91b0e0,Cetagen 500,cetagen 500
BRAND_a14b45adf08101391315,Cetabine 500,cetabine 500
BRAND_71bd175b2b3f10a94c6d,Procitab 500,procitab 500
BRAND_84797074e105cdb03d5d,Emicap 500,emicap 500
BRAND_a2a585cee9bb284edbd8,Aprovel,aprovel
BRAND_146dce5871380bf0cde2,Prostacin,prostacin
BRAND_25a1baaa226b84b5cfd7,Pulmohex,pulmohex
BRAND_0f38d76dde20c40d4afe,Qtipine 25,qtipine 25
BRAND_090631c166ecbba41fb0,Cardob,cardob
BRAND_c7493f7f59b036a83c13,Dobumarc,dobumarc
BRAND_bd35f7f725c09d6259be,Dobumine,dobumine
BRAND_a5c4736cddae85181a51,Dobucare,dobucare
BRAND_edc3a37c7684a2ebbc61,Dobusenz,dobusenz
BRAND_cbf7c10e96cff6c021eb,Gavamin,gavamin
BRAND_2d4798ec8bac5df0fa1e,Cardiotamine,cardiotamine
BRAND_9c8f19549630374b2f71,Centramin,centramin
BRAND_0133c2d80c83f54c327f,Dobumax,dobumax
BRAND_534cdf205b2a69f686c4,Dobukon,dobukon
BRAND_3b206435545556e3c7b7,Dobuzef,dobuzef
BRAND_bf07faa89aa7e2236a35,Canison B,canison b
BRAND_2ef818dca8258364754b,Beclo,beclo
BRAND_851f9065a2b6a1435723,Canison Plus,canison plus
BRAND_7fba9661fb7e32f4cd44,Bethamistine,bethamistine
BRAND_371236fbb146de0c00a8,Beclo-C,beclo-c
BRAND_8b144645485a9613e57f,Itcure,itcure
BRAND_6484d129bc9c3e1a0120,Abacid,abacid
BRAND_bb8fa3da37fcf84edc70,Breezol,breezol
BRAND_e46653b4812c1064e254,Needair,needair
BRAND_1ba57f2a37272c660017,Proamlo 5,proamlo 5
BRAND_ba7779ba9168c06e2d8e,Odasyl,odasyl
BRAND_24f90909db469e1e0676,Amaday,amaday
BRAND_0aaea18154fc087e5edd,Carvedil,carvedil
BRAND_b8c06726dca63389bfb9,Zerevedil 6.25,zerevedil 6.25
BRAND_64c98dce6f09ff44937d,Micardil 6.25,micardil 6.25
BRAND_9145410803533c26a292,Pillvelol,pillvelol
BRAND_5415d56c8a7e6b5794dc,Zerevedil 12.5,zerevedil 12.5
BRAND_73a5440d415e322b53f6,Carvemax,carvemax
BRAND_7493a4cd04b46b28b9c8,Micardil 12.5,micardil 12.5
BRAND_cef2437e2162dd44c36e,Eraze,eraze
BRAND_c603cf10d1a41dbda4f5,Cefurex 125,cefurex 125
BRAND_5a46e33c625a2723b8bc,Zeal,zeal
BRAND_51385da78f1289d38965,ETIRIZ,etiriz
BRAND_6f84ca85fca1f5086d6a,LEXYR,lexyr
BRAND_4381c179579a7054e1bb,CETIRGEN,cetirgen
BRAND_bbb2eae95f5ad33d6863,CETALERT,cetalert
BRAND_658dc82cadb59ead8e53,F-ZEEN,f-zeen
BRAND_04cc98bc42e3e97dddfe,Cetrexzine,cetrexzine
BRAND_1f34b88c4f8f11936ebf,Fina-5,fina-5
BRAND_58108cc784ec41be30c0,Cetamol,cetamol
BRAND_c394bf6037c15cce26f4,Apapol,apapol
BRAND_028ecf3a67a082c9cf1c,Pyramin,pyramin
BRAND_011c5208614c7f886a4c,Beta-D,beta-d
BRAND_3db9ed283b2db76f4e67,Loxamol,loxamol
BRAND_b7c6dc955f499a670927,Proamlo 10,proamlo 10
BRAND_28eebb6de52448f17592,Bruprim Ds,bruprim ds
BRAND_46916327604a77206c68,Drazone,drazone
BRAND_9b7922077a2dc91c6f69,Tanzase,tanzase
BRAND_0011ed882b80a3d04641,Malsar,malsar
BRAND_28b31ec372ae88f77c09,Diamir,diamir
BRAND_acb77ed7a8d594416959,Aglic MR,aglic mr
BRAND_cb5fe503cbe344c2acd6,Galzid,galzid
BRAND_51360ef17866f07cf212,Glibey,glibey
BRAND_edd1a383735c0775036f,Gluconex MR,gluconex mr
BRAND_5e52696ce1b8fe31e8e5,Diamopsiv,diamopsiv
BRAND_d460dcc32a153e66adb3,Giclaz,giclaz
BRAND_c7d390c99453840394da,Glizen 30,glizen 30
BRAND_1b33b1449c2bf1d49665,Pycip,pycip
BRAND_edc262d19d5a39921bf2,Xorutic-10,xorutic-10
BRAND_16bf7c68841019ca693b,Xorutic-50,xorutic-50
BRAND_d678f1c4d7765d12243a,Epinotic-50,epinotic-50
BRAND_6efc1f2dac0c49b93b51,Epinotic-10,epinotic-10
BRAND_b4b528f182ea49a07724,Folicure,folicure
BRAND_78024fe2f912f1abfc10,Spasmoverin,spasmoverin
BRAND_6abdda41333431d4510c,Systocor,systocor
BRAND_17320b87cc3af0504327,Predixone,predixone
BRAND_d06c190558bf78b9b4d4,Activarol,activarol
BRAND_88918b83dd6d00b92edc,Nutravit C,nutravit c
BRAND_99628a6e64c7224791bc,Cope,cope
BRAND_8390c7a3959224f48b3b,Cefakind-500,cefakind-500
BRAND_efdd84eef6207d0724c9,2-King,2-king
BRAND_a08578a244f737288116,Medzole,medzole
BRAND_d8a2ab75cdf617b09c65,Pardaz,pardaz
BRAND_b02080b596d66012bfd5,Tribimin,tribimin
BRAND_2c975e2b9da4cb05792b,Olmexl-H,olmexl-h
BRAND_fed78daaa131a47cc2e1,Doceted,doceted
BRAND_f332b28cc555daa3e8a3,Melmet SR 500,melmet sr 500
BRAND_e98ac51b4eacc223e5d3,Kogzib-60,kogzib-60
BRAND_b9be732fe6a8e7c39bc5,Itoride,itoride
BRAND_4c5d31c6aa61e6f351ee,Cefzox,cefzox
BRAND_3591634b1e4bb751ff7a,Ceftridec,ceftridec
BRAND_d300c533e870af988732,Cephin,cephin
BRAND_54d04ea4c060eb32e89f,Lodipex,lodipex
BRAND_fd61110508aa3e3449d3,Dipexine 10,dipexine 10
BRAND_a04e77f2263e71faa23b,Amlopigen,amlopigen
BRAND_17dd1c1fdc6c15318131,Norcare,norcare
BRAND_57c4786489c243d27ad4,CHBNXT,chbnxt
BRAND_e8a455f34437880892e0,Amlodn,amlodn
BRAND_d1b89ac30d365f87656f,Amexi,amexi
BRAND_e1cd59f4cefdc42ab5d5,4CHB,4chb
BRAND_3f922ad56f27cd861f16,Lopiden,lopiden
BRAND_5557896815db2a3d1174,Amlothin,amlothin
BRAND_3f38f80bdc2883778ef1,Amlotech,amlotech
BRAND_a510d7348fd5299ed123,Regivasc,regivasc
BRAND_9d811e0611bd8395df46,Kodapine,kodapine
BRAND_ae37797bc478c4d5d5b7,Amlocared,amlocared
BRAND_3ff9abffd4753d5b6dce,Alodine-10,alodine-10
BRAND_88a5c061b90bd51a6dd2,Erapin,erapin
BRAND_c6387058a6d355254370,Amlomel,amlomel
BRAND_6b059264267bf148c807,Juliadipine 10,juliadipine 10
BRAND_3f02caa7453d277571ae,Norzan-10,norzan-10
BRAND_b7fc86299848dcd48c89,Ramipex 1,ramipex 1
BRAND_14c44e08172158382cd2,Ramipex 0.25,ramipex 0.25
BRAND_4ddd8447906eb6c0ba59,TOLANZ 5,tolanz 5
BRAND_c663827c52d6809f05aa,TOLANZ 10,tolanz 10
BRAND_c3d85c97301e3ec77903,Dipexine 5,dipexine 5
BRAND_97e54ad2daa3acb73fd3,Kodipin,kodipin
BRAND_6b9e78978c432f077ef0,Alodine-5,alodine-5
BRAND_ade4a874844e3cba0900,Juliadipine 5,juliadipine 5
BRAND_8ea56dae1029532288b3,Norzan,norzan
BRAND_1baae54144e05e9821b0,Predyl,predyl
BRAND_19359baf11f4d5e28e21,CTA-50,cta-50
BRAND_d287c430fc87dd8ec709,Tricor,tricor
BRAND_532e7f4dbcb28ed7583c,Ulcep,ulcep
BRAND_50f67f3e6577ae576d76,Qtipine 300,qtipine 300
BRAND_c0f8f5a4c05ba008e2f2,H-ATOR 20,h-ator 20
BRAND_3eb599c84c0976c5539f,NUTOR,nutor
BRAND_eb2209e14c4a33370556,LIPINIL,lipinil
BRAND_0dd1698d9dfb1abacef6,VAZEMIA,vazemia
BRAND_a7216501294644f7e7fe,CAVE – 3.125,cave – 3.125
BRAND_81066e0d15c3fe96afc7,Ofpred,ofpred
BRAND_ad5f800397df868f9d8c,Univan,univan
BRAND_ba4703e24cd6ff3246a9,Clevan,clevan
BRAND_7f263557f8434b0cc980,Unasenz,unasenz
BRAND_0283eca0ed8ba89d4259,Vycocin,vycocin
BRAND_0b146008a176c25ab68b,Dicyrine,dicyrine
BRAND_e801d2c3d5600e2ac469,Acicare,acicare
BRAND_f7a1d7dc6111adca9028,Pantomerk,pantomerk
BRAND_e55a3ea1170e8f2ec9d5,Pantodium,pantodium
BRAND_bc1d026df30135d297a2,Prasiloc IV,prasiloc iv
BRAND_f12dd467492fa23dc6c8,Pantowell,pantowell
BRAND_64f08f3e31122661d4c1,Eloprix,eloprix
BRAND_950d8550fc65708a84c6,Propump,propump
BRAND_4127d8c50cdefbb32b3c,Tamiga-Pan,tamiga-pan
BRAND_2b37284c2b868a0087db,Centrapaz,centrapaz
BRAND_1c29f4f59bf36ce7622f,Prazole IV,prazole iv
BRAND_b576496f9a506204def0,Zionprazol,zionprazol
BRAND_738cbf15ce477d617df3,Migpenstal-40,migpenstal-40
BRAND_732ba3537420659d11df,Preflux,preflux
BRAND_ec6dc09ff51444df0a6f,Zeprazole,zeprazole
BRAND_8b4e5fb97c2a99da36ea,Nocid,nocid
BRAND_b7189d7e2566a0d52db3,Centramed,centramed
BRAND_b88e3876ad075327e4d6,Hemoxin,hemoxin
BRAND_4b623c28fd74c9faada6,Ivtrene,ivtrene
BRAND_8737bc32a7c62c0a1247,Eftrix,eftrix
BRAND_c08bc59789faddcc8191,Ceftriasenz,ceftriasenz
BRAND_052d618660f6cb165ed5,Triasenz,triasenz
BRAND_0691ecbd236cbc263894,Onafix,onafix
BRAND_fc1b7ee7c66d84531885,Jazfix,jazfix
BRAND_ab63008579e2307e49fd,C-Fixon,c-fixon
BRAND_a655b7e391716f955fc3,Jazeft,jazeft
BRAND_67b10cd693cc0a57a59e,Gifixon,gifixon
BRAND_4a2215c4cbde4933038e,Cistiplax,cistiplax
BRAND_7ed5f4fb1cd1db700f85,Lixiplacil,lixiplacil
BRAND_aeb77dcc9e1474d7bc0a,Mefesaph,mefesaph
BRAND_5095c49b848bd1ac76fc,Mef-Ac Tab,mef-ac tab
BRAND_4da95cd9a3414f4901b4,Aptradol,aptradol
BRAND_b210eaee4205e832fe13,Tiradol,tiradol
BRAND_c5988077a549cb57d7f6,Maxtram,maxtram
BRAND_9b29e9614530feae2ed9,Penradol,penradol
BRAND_2e266717ce0487653b85,Skythro-500,skythro-500
BRAND_e7388f7bb08e8cfb13dd,S-Troz,s-troz
BRAND_077d11706bed406bde7f,Panwin,panwin
BRAND_7396e56285996af74aa4,Vuepan,vuepan
BRAND_b609f32d1e672a6577e9,Pantobloc,pantobloc
BRAND_1db700156049c4c49f2f,Rubilon 50,rubilon 50
BRAND_396f1b97f15115e0d07b,Helem-50,helem-50
BRAND_39810c14e5933736ea41,Pirubene,pirubene
BRAND_89b261bd230e5c57b4ea,Rumaflox,rumaflox
BRAND_c71b867c1b7c2b43ed0b,Tramelax,tramelax
BRAND_cdc1400d602f30eebec2,Dolright Plus,dolright plus
BRAND_4e03f22831744c49305f,Dolpain Plus,dolpain plus
BRAND_3d7c27e4caf3990fad75,Reliefsyc,reliefsyc
BRAND_302568529fd2885b0278,Clinbac,clinbac
BRAND_aa4003e4def93393a4b0,Clinsea-300,clinsea-300
BRAND_480c179cc810733d3db8,Flosarvasc,flosarvasc
BRAND_694bd0a8e2f8dc42f781,Moferen,moferen
BRAND_141e61d7c4729894cde4,FUNGYSTA,fungysta
BRAND_2475b9d927ce898306ef,Clofer-V,clofer-v
BRAND_b36d0859816a2dd1ee61,Gastrium,gastrium
BRAND_719417b9733f6f1cbe18,Gastromec,gastromec
BRAND_f442ed38f7df1108bec2,Fosavance,fosavance
BRAND_8b8aa93635de3789d475,CLABIZA,clabiza
BRAND_70aeed0fc85efcda6f98,BIZATAZ,bizataz
BRAND_eaa7133d27b6bbb3edec,Telmicard-40,telmicard-40
BRAND_ca5ab9c169d7cfbd5c0e,Telmiphil,telmiphil
BRAND_8e1c96e92eef249ee86c,Ampicelo 250,ampicelo 250
BRAND_b708ddffda04d3c1ed3e,Celobac 250,celobac 250
BRAND_91d7f3c724e909db12f5,Telmicard-20,telmicard-20
BRAND_6fdb6adac1987aa2c853,Afunginal,afunginal
BRAND_1765111fe1da61aec8ff,Omephil-20,omephil-20
BRAND_1f3f4daaff3953342ece,Estafar,estafar
BRAND_fcb291bc6fd6340e7699,Escidix-10,escidix-10
BRAND_5e10fb47efa43b84a205,Sepime,sepime
BRAND_0291494e7c4883efd7a6,Blefime,blefime
BRAND_4146de850bb2b6342b79,Megapime Hospi,megapime hospi
BRAND_85ec3caed52736ab50b3,Ferglobin,ferglobin
BRAND_d9841e6997ea00be8fd5,Atorgen,atorgen
BRAND_602b25002fbaf0454d88,Torvastatin,torvastatin
BRAND_d0b67b9583a99e53510c,Cholecur,cholecur
BRAND_04bceeee9e2c3632292b,Korvast,korvast
BRAND_61a7c19059eb37695a28,Vastamel,vastamel
BRAND_dedb962383787843b82e,Esprocid,esprocid
BRAND_a47819efed4b240630a4,Nuloc,nuloc
BRAND_939d3aa63cdf2f2c8c2d,Esozar,esozar
BRAND_e9178b6257a33a616b39,Acerblock,acerblock
BRAND_0fc0c7aa9599f5a94581,Farmazole,farmazole
BRAND_81a4f4b1843da95879c4,Emzol 40,emzol 40
BRAND_e7b92ffc66f2ee77277c,Omedime,omedime
BRAND_3d1101a329bddb8f0333,Omenix,omenix
BRAND_93db8b8cbba5fb3421d5,Omee,omee
BRAND_c3914970cf17a17866b3,Robimep,robimep
BRAND_6cba73a5621bb7830aa8,Escinal,escinal
BRAND_895c0c07f8a1dc084742,Ampicelo 500,ampicelo 500
BRAND_61d1a7f54bf973c73b16,Celobac 500,celobac 500
BRAND_14504fcc799bd1a50c7c,Amphostal,amphostal
BRAND_0427716424a96765ab3d,Onsett,onsett
BRAND_63c093478e022f2c97f2,Trinsetron,trinsetron
BRAND_231f8f882505ce356a06,Zukastop,zukastop
BRAND_49991318926537d22400,Ondenget,ondenget
BRAND_cec8da2adf4eaf256b12,Danaset,danaset
BRAND_47f1e972f90148899e8a,Savetron,savetron
BRAND_b39707e0d9488e66e28d,Ondens,ondens
BRAND_7cd0fc8cf64d1a4f459b,Panto Plus,panto plus
BRAND_62e2eef8dfbfa462aa34,Penstal,penstal
BRAND_863fb7101ecd4cec05de,Centrapraz,centrapraz
BRAND_42722f881840217e80e6,Prazosave,prazosave
BRAND_ffdbddbf7c7d94f213b6,Bilax,bilax
BRAND_8edcca7c80e013903593,Sodampen,sodampen
BRAND_69700d7453d7ad6351d8,Ketotialix,ketotialix
BRAND_81ccc312c75015088c2b,Nephromin Alpha,nephromin alpha
BRAND_3142f37e0db4ac045f5f,Ketomicore,ketomicore
BRAND_9c56d87225c5490e3c65,Ketorels,ketorels
BRAND_81443efbbd150dcd4d5e,S-Ket,s-ket
BRAND_b9b4e7bcfe4863af33d2,Alogil,alogil
BRAND_6084885e125dba93510d,Ketosential,ketosential
BRAND_35e0411a2f3416988ee7,Preveket,preveket
BRAND_7c39504dedb9bf9b0623,Ketomitab,ketomitab
BRAND_ca640a9c0aecd335eb8d,Ketophil,ketophil
BRAND_ee28f79c2891b1ce2e0b,Ketacent,ketacent
BRAND_8950719b8cc21720ab7a,Altologue,altologue
BRAND_e337b3b1a5215c52bfed,Ketway,ketway
BRAND_e40030e0508147b0cab5,Quidney Vit,quidney vit
BRAND_c1ec485e22da353753a0,Cisamin-450,cisamin-450
BRAND_0cc47618c4a0574203c0,Apciron Plus,apciron plus
BRAND_72c035637adee2aa28ed,Appebos Plus,appebos plus
BRAND_eb36a82fbb2a45201d71,Colvit-S,colvit-s
BRAND_1b4b188d412110390110,Nervitex,nervitex
BRAND_8cef7dd806bbbe1d73c5,Bucligen,bucligen
BRAND_14917f8ceed9cdbcc955,Enom,enom
BRAND_f937a89e22b88b4dd855,Praxejan,praxejan
BRAND_94bc9fad48ed3750ce3c,O-Gold 20,o-gold 20
BRAND_c0e7aec81a1a194e9f54,Dylan,dylan
BRAND_6705f16d3918e2763b2e,Fe2Hold,fe2hold
BRAND_1279340e0dd8a207d006,Soxsegen,soxsegen
BRAND_5655bcd14a94e30257bc,Suprine,suprine
BRAND_fa9335f87bf30f4ee594,Essox,essox
BRAND_d78e694ca5b8311397da,IKOXPIN,ikoxpin
BRAND_b99876b86e9a857a2093,HYPRO,hypro
BRAND_e0c97615a8c57504c624,OPEROL,operol
BRAND_3f2609789dbccb4cfa90,MEDOFOL,medofol
BRAND_dc8442f4033786ac675d,PRIVAN,privan
BRAND_96f0c44bd73cf3aa25b2,RUBIFOL,rubifol
BRAND_4979bcf2ff4d43bda501,Pantofar,pantofar
BRAND_c83aa4d14fd353f7f268,Pantodix,pantodix
BRAND_0e3a15a96f0c41acd313,Sunipraz,sunipraz
BRAND_1ba2d38586d2e188ddcc,Pantozari,pantozari
BRAND_aa1e4e6657abe0d15721,Praziduz,praziduz
BRAND_6cddd580aaed3c268fe5,Prazlax,prazlax
BRAND_06dd2d22cff0b2041c60,PPZ 40,ppz 40
BRAND_7710d71e0558b7e8d462,Pracimed,pracimed
BRAND_4608232200490e9c725b,Minacid,minacid
BRAND_bf30fcd101518e9be9c2,Acilev,acilev
BRAND_853d8d553f4b6fb7d4fe,Crystacin,crystacin
BRAND_cdda82e9d7fdedc5f7f3,Endovaz-10,endovaz-10
BRAND_0f107ed7543d66564d90,Forcard,forcard
BRAND_9b6b5faabf4a2f0bacce,Idexine,idexine
BRAND_42ef3a7a0e706af4f737,Dexflocare,dexflocare
BRAND_522f46b98074e0916559,Foxadex,foxadex
BRAND_a6978b261d266783e3fb,Ophthasone,ophthasone
BRAND_32117328998aea97317e,Oflaz-DM,oflaz-dm
BRAND_6bd8b041dcac424b82ff,ACCETHROM,accethrom
BRAND_2726e1fbbfc42e58445c,Kodacin,kodacin
BRAND_aae256e3181d8306c45e,Clariset-250,clariset-250
BRAND_3b8f596d55ee6076e878,Clarisave,clarisave
BRAND_8c33ec0dd248c908c25b,Klarifer-250,klarifer-250
BRAND_004ac4632487272c4718,Geocef,geocef
BRAND_b0c041136ea9a0decd53,Accefixime,accefixime
BRAND_d3af5e779ab0c52063e9,Bactroxime,bactroxime
BRAND_ccd418174c51828d4997,Malcef,malcef
BRAND_d2af407cf0870000886a,Geoxime,geoxime
BRAND_4f1ca814b2ae4dab0db2,Zelixime,zelixime
BRAND_e95c838765a116f4e30e,Bendexime,bendexime
BRAND_30f8aeb52b859f7110fc,Sefhix,sefhix
BRAND_10b45752008c7211b638,Xyphix,xyphix
BRAND_592023af1653a00d2538,Cefixsave,cefixsave
BRAND_995a55383447c5e99951,Shefix,shefix
BRAND_c8e93b04b02cfe1839e7,CefiPro,cefipro
BRAND_37139eeb0c263d1281f2,Pediaxime,pediaxime
BRAND_8151a9ad6249599fc6aa,BactroCef,bactrocef
BRAND_a1f045bee5446edea1a8,Cefuvic,cefuvic
BRAND_bee59ea5344679f7471f,Plaxime,plaxime
BRAND_dffc439b7e6dcb953f30,Cefusea,cefusea
BRAND_2dabd3ec349397c28ea3,Zeetexime,zeetexime
BRAND_0c70d12bb5756466ef4e,Enpen-40,enpen-40
BRAND_e0a7f456dd87f035bf7d,Migapenstal,migapenstal
BRAND_2a543a8f624d2342385d,Tranpozol,tranpozol
BRAND_13690dd8d68aa3cb96d5,Sitixon,sitixon
BRAND_86b5824dfd1e83cc95b0,Gavixone,gavixone
BRAND_67c90dbc9b824191aed5,Amcefri,amcefri
BRAND_7c5a7d2225454f5eac63,Omcare,omcare
BRAND_5a6ab84085161cf49ec7,Gemzole,gemzole
BRAND_0e6c0edea922a7e9181f,Omeprozone,omeprozone
BRAND_3937a763e549cf000260,Ovint,ovint
BRAND_6a196f7b04e0c4da0cf1,Donprazole,donprazole
BRAND_418e890616a66e89bfcb,Omepratel,omepratel
BRAND_035efededa0c1b166c33,Omerife,omerife
BRAND_52131d342fbfb6b04ac5,Gaspizole,gaspizole
BRAND_5b608a3f4d1c8a0b8a3e,Romep-40,romep-40
BRAND_a6d8e96220253900650c,Retapraz,retapraz
BRAND_d771a8f6bd7738f8fbd3,Omesave,omesave
BRAND_0fc4c8039b4d3fd80135,Esprazole,esprazole
BRAND_099bbe8f69d901276567,Omepra-Brill,omepra-brill
BRAND_da78bdbd248d214a7349,Accefixime Ds,accefixime ds
BRAND_da2f16201b5ac0ac20ab,Bactroxime Ds,bactroxime ds
