formulation_id,generic_name_display,generic_name_normalized,ingredient_count,component_split_method
FORM_981bcbcedfbb8f9fc118,"Multivitamins [Retinol Palmitate (vit. A), Cholecalciferol (vit. D3), d1-Alpha Tocopherol Acetate (vit. E), Thiamine Hydrochloride (vit. B1), Riboflavink-5-Sodium Phosphate (vit. B2), Pyridoxine Hydrochloride (vit. B6), Cyanocobalamin (vit. B6), Ascorbic Acid (vit. C), Folic Acid, Niacin]","multivitamins [retinol palmitate (vit. a), cholecalciferol (vit. d3), d1-alpha tocopherol acetate (vit. e), thiamine hydrochloride (vit. b1), riboflavink-5-sodium phosphate (vit. b2), pyridoxine hydrochloride (vit. b6), cyanocobalamin (vit. b6), ascorbic acid (vit. c), folic acid, niacin]",1,single
FORM_3cec75c2f685cd2e4b41,Multivitamins + L-Lysine Hydrochloride,multivitamins + l-lysine hydrochloride,2,explicit_plus
FORM_779164d42195509ed255,Buclizine Hydrochloride + Vitamin B Complex + Iron,buclizine hydrochloride + vitamin b complex + iron,3,explicit_plus
FORM_239014a90e388067fae0,Buclizine Hydrohloride + Vitamin B-Complex + iron,buclizine hydrohloride + vitamin b-complex + iron,3,explicit_plus
FORM_2e561bd416d760b304c0,Buclizine Hydrochloride +Vitamin B Complex + Iron (See reverse for formulation),buclizine hydrochloride +vitamin b complex + iron (see reverse for formulation),3,explicit_plus
FORM_6aea83e3da1afa4953bc,Klindex,klindex,1,single
FORM_47d6ae5a8c5dbbaca477,PANTOPRAZOLE (as sodium sesquihydarte),pantoprazole (as sodium sesquihydarte),1,single
FORM_0334cb0edf1d840a9e92,Atorvastatin(As Calcium),atorvastatin(as calcium),1,single
FORM_f960261332f6f1e58075,Carbidopa + Levodopa,carbidopa + levodopa,2,explicit_plus
FORM_a369c6b63d4ec6884c90,Diametasone,diametasone,1,single
FORM_7ad454ab724a6be89608,Imipenem+Cilastatin (as sodium),imipenem+cilastatin (as sodium),2,explicit_plus
FORM_6030c231069727225d27,Ceftazidime (as pentahydrate) (with sodium carbonate),ceftazidime (as pentahydrate) (with sodium carbonate),1,single
FORM_0c6824ce77aaff73a074,Silymarin With Vitamin B-Complex,silymarin with vitamin b-complex,1,single
FORM_82a33752f81f5baff96d,Aluminum Hydroxie + Magnesium Hydroxide + Simethicone,aluminum hydroxie + magnesium hydroxide + simethicone,3,explicit_plus
FORM_c045640b6d5e1257c6d3,Phenylephrine Hydrochloride + Bromphenamine Maleate,phenylephrine hydrochloride + bromphenamine maleate,2,explicit_plus
FORM_d52e97ea2fafcd2067f4,Ferrous fumarate/ Thiamine mononitrate/ Pyridoxine hydrochloride/ Cyanocobalamin,ferrous fumarate/ thiamine mononitrate/ pyridoxine hydrochloride/ cyanocobalamin,4,explicit_slash
FORM_2821a2417766807f387e,Vitamin B Complex + Vitamin C + Ferrous Sulfate,vitamin b complex + vitamin c + ferrous sulfate,3,explicit_plus
FORM_cbe552051ebffbe5615f,Ferrous Sulfate Capsule + Vitamins B Complex + Vitamin C,ferrous sulfate capsule + vitamins b complex + vitamin c,3,explicit_plus
FORM_7720583409b33bd34498,Paracetamol/Phenylpropanolamine hydrochloride,paracetamol/phenylpropanolamine hydrochloride,2,explicit_slash
FORM_00daed04a27fa4e44d70,Eprosartan (As Mesylate),eprosartan (as mesylate),1,single
FORM_cb0f6c088eb7b0b8bb75,Ferrous Sulfate Heptahydrate + Folic Acid,ferrous sulfate heptahydrate + folic acid,2,explicit_plus
FORM_f57fd77995de19088a86,Iron (as Ferrous Sulphate Heptahydrate) + Folic Acid,iron (as ferrous sulphate heptahydrate) + folic acid,2,explicit_plus
FORM_031690a9f0ef31da0d8c,Salbutamol Sulphate,salbutamol sulphate,1,single
FORM_0e8dfe7497244b318861,Calpress-5,calpress-5,1,single
FORM_6d59ee1995d74cce1c80,Calpress-10,calpress-10,1,single
FORM_709da7c483f0df0952e5,Bptrol,bptrol,1,single
FORM_fc7a5a9cd9ae23fd0b3b,Norvatrol,norvatrol,1,single
FORM_264bc7740052b52e6c15,Amino Acids + Sorbitol Solution,amino acids + sorbitol solution,2,explicit_plus
FORM_559469e91c65c3adc008,Lemon-Cee Plus,lemon-cee plus,1,single
FORM_5291e168ea9f57ac641b,Imucor-Z,imucor-z,1,single
FORM_8493a713a938ebfdffd1,Paracetamol + Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate,paracetamol + phenylpropanolamine hydrochloride + chlorpheniramine maleate,3,explicit_plus
FORM_e292f1529d134594e9e7,Zopip,zopip,1,single
FORM_09f14e22263142d46127,Tazobet,tazobet,1,single
FORM_0c587fc797ae706285d3,Ureitaz,ureitaz,1,single
FORM_80d46335a050fc5ab995,"Buclizine Hc1 25 Mg; Pyridoxine Hc1 5 Mg; Iron, Elemental (As Ferrous Fumarate; 76 Mg) 25 Mg; : Thiamine Mononitrate 10 Mg; Cyanocobalamin 10 Mc","buclizine hc1 25 mg; pyridoxine hc1 5 mg; iron, elemental (as ferrous fumarate; 76 mg) 25 mg; : thiamine mononitrate 10 mg; cyanocobalamin 10 mc",1,single
FORM_542f01500de9fb672e17,Clopidogrel Bisulfate,clopidogrel bisulfate,1,single
FORM_137e5b24943ef62575e6,Cefuroxime(As Axetil),cefuroxime(as axetil),1,single
FORM_1d3423630e68a17c85e5,Multivitamins with Lysine,multivitamins with lysine,1,single
FORM_849b6c00a976ff8a127c,Piperacillin (as sodium)/ Tazobactam (as sodium),piperacillin (as sodium)/ tazobactam (as sodium),2,explicit_slash
FORM_9f1e4e476c8058e1e507,Iron + Zinc + Folic Acid,iron + zinc + folic acid,3,explicit_plus
FORM_066385923811692fbb72,Ferrous Sulfate Heptahydrate (Butter Scotch Flavor),ferrous sulfate heptahydrate (butter scotch flavor),1,single
FORM_39da67dbd0518cd0f9fa,Paracetamol/Vitamin B1/ Vitamin B6/Vitamin B12,paracetamol/vitamin b1/ vitamin b6/vitamin b12,4,explicit_slash
FORM_da70a9798e53898ff3fd,Paracetamol / Vitamin B1 / Vitamin B6 / Vitamin B12,paracetamol / vitamin b1 / vitamin b6 / vitamin b12,4,explicit_slash
FORM_ad21b7d1280d2997582d,Paracetamol / Vitamin B1/Vitamin B6/ Vitamin B12,paracetamol / vitamin b1/vitamin b6/ vitamin b12,4,explicit_slash
FORM_ff40744256a3fc5951a8,Paracetamol + Vitamin B + Vitamin B6 + Vitamin B12,paracetamol + vitamin b + vitamin b6 + vitamin b12,4,explicit_plus
FORM_cf14fb6c94fb6748aff1,Paracetamol/ Vitamin B1/ Vitamin B6/ Vitamin B12,paracetamol/ vitamin b1/ vitamin b6/ vitamin b12,4,explicit_slash
FORM_19b23a3ff0a58efbd235,Ketotifen Hydrogen Fumarate,ketotifen hydrogen fumarate,1,single
FORM_7c2a8bc0be2c1ad5e795,Cetirizine hydrochloride (Apple Green Flavor),cetirizine hydrochloride (apple green flavor),1,single
FORM_174c3e1247525c24cb49,Phenylpropanolamine (as hydrochloride) + Brompheniramine (as maleate),phenylpropanolamine (as hydrochloride) + brompheniramine (as maleate),2,explicit_plus
FORM_53158096116882ef331e,Salbutamol Sulfate + Bromhexine Hydrochloride + Guaifenesin,salbutamol sulfate + bromhexine hydrochloride + guaifenesin,3,explicit_plus
FORM_135a1e3000a035f5ffdc,Paracetamol +Phenylephrine hydrochloride + Chlorphenamine maleate,paracetamol +phenylephrine hydrochloride + chlorphenamine maleate,3,explicit_plus
FORM_c7787b3d12c984d79c98,Sildenadil (As Citrate),sildenadil (as citrate),1,single
FORM_432bb9b0581d6466c216,Dextromethorphan HBr + Guaifenesin,dextromethorphan hbr + guaifenesin,2,explicit_plus
FORM_31434330dc024723a5b0,Cefadroxil,cefadroxil,1,single
FORM_50a6d157aad873db8af8,Cefadroxil (As Monohydrate),cefadroxil (as monohydrate),1,single
FORM_c8847b1c001b108e348b,Ascorbic Acid + Zinc (as heptahydrate),ascorbic acid + zinc (as heptahydrate),2,explicit_plus
FORM_3de2e006ef506c360946,Vitamin B Complex + Dexpanthenol,vitamin b complex + dexpanthenol,2,explicit_plus
FORM_9e7d8e850987df07c637,Ferrous Sulfate Heptahydrate,ferrous sulfate heptahydrate,1,single
FORM_34869624e71070abf263,Ethinyl Estradiol + Levonorgestrel,ethinyl estradiol + levonorgestrel,2,explicit_plus
FORM_c3d7e62706f995b80f19,D-Alpha Tocopherol Acetate (Vitamin E),d-alpha tocopherol acetate (vitamin e),1,single
FORM_8ecfd60d615e6b242b55,Chlorpheniramine Maleate (Orange Flavor),chlorpheniramine maleate (orange flavor),1,single
FORM_7ce712a96a678c6cb5b2,Multivitamins + Minerals + Ginseng + Royal Jelly,multivitamins + minerals + ginseng + royal jelly,4,explicit_plus
FORM_e3f2431becb7aaa79309,Diphenyhydramine Hydrochloride,diphenyhydramine hydrochloride,1,single
FORM_02481313bf817be6d785,Conjugated Estrogens,conjugated estrogens,1,single
FORM_41d838af58fd5b9b978f,Ascorbic Acid + Zinc (as Sulfate Heptahydrate),ascorbic acid + zinc (as sulfate heptahydrate),2,explicit_plus
FORM_ce41d0c09e906189f9f6,Tibolone,tibolone,1,single
FORM_098b170382c5dcdc1d42,Tazbac,tazbac,1,single
FORM_d60b921d052dbe79cf17,Ibuprofen (Orange Flavor),ibuprofen (orange flavor),1,single
FORM_2635d8bb689770b34eba,Cefazolin (as sodium ),cefazolin (as sodium ),1,single
FORM_d42596f75dc9d3591813,Cefaclor(as monohydrate),cefaclor(as monohydrate),1,single
FORM_d6c45fd7968624ec0c27,Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate,phenylpropanolamine hydrochloride + chlorpheniramine maleate,2,explicit_plus
FORM_33bfa4d097bebee4a5ec,ZInc. (as Sulfate Monohydrate),zinc. (as sulfate monohydrate),1,single
FORM_49dd0625860f6d25d4bb,Zinc Sulfate (As Monohydrate) 27.5 Mg/Ml (Equivalent To 10 Mg Elemental Zinc) Syrup (Oral Drops),zinc sulfate (as monohydrate) 27.5 mg/ml (equivalent to 10 mg elemental zinc) syrup (oral drops),2,explicit_slash
FORM_583c79f42ae3589d4e61,Ciprofloxacin(as hydrochloride),ciprofloxacin(as hydrochloride),1,single
FORM_9adbf18b69235fd0c3bf,Telmisartan 40mg,telmisartan 40mg,1,single
FORM_8c318919bdb1eac38ded,Norepinephrine (As Bitatrate),norepinephrine (as bitatrate),1,single
FORM_1c8db0e79d7a9e1141ed,Ceftazidime Pentahydrate,ceftazidime pentahydrate,1,single
FORM_6db8325921ed304edc6d,Verapamil,verapamil,1,single
FORM_f643bc003cd5e5e1619a,Multivitamins + Minerals + Lysine + Inositol,multivitamins + minerals + lysine + inositol,4,explicit_plus
FORM_80582753d158b6da7c30,Salbutamol (as sulfatre),salbutamol (as sulfatre),1,single
FORM_2d66d166ad20fe36d6db,Vitamin B Complex,vitamin b complex,1,single
FORM_56895fcc7e5ee2385aea,Rabeprazole (As Sodium),rabeprazole (as sodium),1,single
FORM_2ad9dd4515f8067615da,Multivitamins + Amino Acids,multivitamins + amino acids,2,explicit_plus
FORM_ab6ce9d4fc7bd14e2b43,Hydrocortisone (As Acetate) + Miconazole (As Nitrate),hydrocortisone (as acetate) + miconazole (as nitrate),2,explicit_plus
FORM_e485a22141726b26f258,Hyperstop,hyperstop,1,single
FORM_efdaacb3b3305d8b6cc1,Chlorpromazine ( as hydrochloride),chlorpromazine ( as hydrochloride),1,single
FORM_5bb4caea7ffc3c52a875,Chlorpromazine ( as hydrochloride ),chlorpromazine ( as hydrochloride ),1,single
FORM_16d7f46f7f37e9c2ec1b,Isoniazid / Pyridoxine Hydrochloride,isoniazid / pyridoxine hydrochloride,2,explicit_slash
FORM_4f3a4c6f26f99b8d9fd9,Sitagliptin (as Monohydrate Phosphate) + Metformin Hydrochloride,sitagliptin (as monohydrate phosphate) + metformin hydrochloride,2,explicit_plus
FORM_f82939a717c886d8af97,Biperiden (as Hydrochloride),biperiden (as hydrochloride),1,single
FORM_ac7618bd4e6cc50eab39,Tacrolimus Monohydrate,tacrolimus monohydrate,1,single
FORM_916ea4810892abb243e3,Aluminum Hydroxide+ Magnesium Hydroxide,aluminum hydroxide+ magnesium hydroxide,2,explicit_plus
FORM_a0a9b1f51f1f5a048652,Chlorpheniramine Maleate + Phenylpropanolamine Hydrochloride + Guaifenesin,chlorpheniramine maleate + phenylpropanolamine hydrochloride + guaifenesin,3,explicit_plus
FORM_c25abccf55a9e8314937,Betahistamine Dihydrochloride,betahistamine dihydrochloride,1,single
FORM_f240b6f3b3ec2a67e1db,Chlorphenamine Maleate + Phenylpropanolamine Hydrochloride + Guaifenesin,chlorphenamine maleate + phenylpropanolamine hydrochloride + guaifenesin,3,explicit_plus
FORM_6551ccf6a58e9d2fecdd,Cefuroxin (as axetil),cefuroxin (as axetil),1,single
FORM_68f9ddbbd02764607f99,Amino Acids + Multivitamins,amino acids + multivitamins,2,explicit_plus
FORM_afebe2345d328ad7c777,Ferrous Sulfate + Folic Acid + Vitamin B Complex,ferrous sulfate + folic acid + vitamin b complex,3,explicit_plus
FORM_7e945df8aa4999e7e7f8,FERROUS SULFATE+FOLIC ACID+VIT B COMPLEX,ferrous sulfate+folic acid+vit b complex,3,explicit_plus
FORM_0d54ef428e1477dd682e,Phenylephrine HCl + Dextromethorphan HBr + Paracetamol,phenylephrine hcl + dextromethorphan hbr + paracetamol,3,explicit_plus
FORM_326282613895c98eae24,Phenylephrine HCI + Dextromethorphan HBr + Paracetamol,phenylephrine hci + dextromethorphan hbr + paracetamol,3,explicit_plus
FORM_adce82be9a52ea970b14,5% Amino acids + 5% Sorbitol,5% amino acids + 5% sorbitol,2,explicit_plus
FORM_b6f5667c425294bf8550,Clindamycin(As Phosphate),clindamycin(as phosphate),1,single
FORM_5bef8b987a20f6883e55,Butorphanol (as tartrate),butorphanol (as tartrate),1,single
FORM_43e3e73aeffe1bb4f82a,Enalapril Maleate + Hydrochlorothiazide,enalapril maleate + hydrochlorothiazide,2,explicit_plus
FORM_daf135ecc37403e35a84,Polymyxin B (as Sulfate) + Neomycin (as Sulfate) + Dexamethasone (as Sodium Phosphate),polymyxin b (as sulfate) + neomycin (as sulfate) + dexamethasone (as sodium phosphate),3,explicit_plus
FORM_53dddbb771af16eb511f,Pplymyxin B (As Sulfate)+ Neomycin (As Sulfate) + Dexamethasone ( As Sodium Phosphate),pplymyxin b (as sulfate)+ neomycin (as sulfate) + dexamethasone ( as sodium phosphate),3,explicit_plus
FORM_9e731f1fc5ba9205e230,Thiamine Mononitrate (Vitamins b1) + Pyridoxine Hydrochloride (Vitamin b6) + Cyanocobalamin (Vitamin B12),thiamine mononitrate (vitamins b1) + pyridoxine hydrochloride (vitamin b6) + cyanocobalamin (vitamin b12),3,explicit_plus
FORM_43c99c187d0eaf737024,Pilocarpine Nitrate,pilocarpine nitrate,1,single
FORM_f0cc2e031bc7ea84afe0,Ferrous Sulfate + Folic Acid + Vitamin B -Complex,ferrous sulfate + folic acid + vitamin b -complex,3,explicit_plus
FORM_305a7716a989b42e9d0c,Ferrous Sulfate + Folic Acid +Vitamin B Complex,ferrous sulfate + folic acid +vitamin b complex,3,explicit_plus
FORM_b467e536a61562a5a6d4,Chlorpheniramine Maleate + Phenylpropanolamine Hydrochloride + Paracetamol,chlorpheniramine maleate + phenylpropanolamine hydrochloride + paracetamol,3,explicit_plus
FORM_0b024e1b39533a9a404c,Chlorpheniramine Maleate + Phenylephrine Hydrochloride + Paracetamol,chlorpheniramine maleate + phenylephrine hydrochloride + paracetamol,3,explicit_plus
FORM_36f7e603b0ec0ac68b19,Chlorpheniramine Maleate + Phenylephrine HC1 + Paracetamol,chlorpheniramine maleate + phenylephrine hc1 + paracetamol,3,explicit_plus
FORM_7e70238e234650772ec9,Lincomycin (As Hydrochloride),lincomycin (as hydrochloride),1,single
FORM_60b3fa6da8df3bf09fc7,Amikacin (As Sulphate),amikacin (as sulphate),1,single
FORM_a7ac9406161f5155cdd9,Salbutamol + Ipratropium,salbutamol + ipratropium,2,explicit_plus
FORM_3c5dafc16bb1affa6a5c,Salbutamol + Ipratropium Bromide,salbutamol + ipratropium bromide,2,explicit_plus
FORM_2804087e09339853a2a8,Clopidogen,clopidogen,1,single
FORM_917037fba2d36a5c707f,Cotrimaxozole,cotrimaxozole,1,single
FORM_14ba813d38252bd00300,Vitamins B1 + B2 + B12 (see reverse for formulation),vitamins b1 + b2 + b12 (see reverse for formulation),3,explicit_plus
FORM_3c7d73ddc1395430d0eb,Amino Acids + Multiviatmins + Minerals,amino acids + multiviatmins + minerals,3,explicit_plus
FORM_61f1ba4dd27dbb6dc101,Amino Acids + Multivitamins + Minerals,amino acids + multivitamins + minerals,3,explicit_plus
FORM_6ac7c9b59f2dcf0c5aa9,Vitamin B Complex + Ferrous Sulfate + L-Lysine Appetason,vitamin b complex + ferrous sulfate + l-lysine appetason,3,explicit_plus
FORM_b3cc5e67506001c3f8f0,Vitamin B1 + Vitamin B6 +Vitamin B12,vitamin b1 + vitamin b6 +vitamin b12,3,explicit_plus
FORM_1ec4bc6ab0768aa1f2d8,Vitamin B1 + Vitamin B6 + Vitamin B12,vitamin b1 + vitamin b6 + vitamin b12,3,explicit_plus
FORM_93c1d524a36d4058cde1,Invanz,invanz,1,single
FORM_0305efa92195dbbf8b12,Iron Sucrose (Iron Iii Hydroxide Sucrose Complex),iron sucrose (iron iii hydroxide sucrose complex),1,single
FORM_3824ac6c3ad2a877d799,Thiamine Mononitrate (Vit. B1) +Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12),thiamine mononitrate (vit. b1) +pyridoxine hydrochloride (vit. b6) + cyanocobalamin (vit. b12),3,explicit_plus
FORM_ca110a836a5653170fb8,Salbutamol (as Sulfate)+ Ipratropium Bromide,salbutamol (as sulfate)+ ipratropium bromide,2,explicit_plus
FORM_034098003dfced7dece2,Salbutamol (as sulfate ) + Ipratropium bromide,salbutamol (as sulfate ) + ipratropium bromide,2,explicit_plus
FORM_174da0e8bd56e1409086,Salbutamol (as Sulfate) + lpratropium Bromide,salbutamol (as sulfate) + lpratropium bromide,2,explicit_plus
FORM_1a50dd9af01987bd66ea,Piperacillin (as sodium) + Tazobactam(as sodium),piperacillin (as sodium) + tazobactam(as sodium),2,explicit_plus
FORM_90b5a2e6290c8c398b69,Dobutamine Hydrochloride,dobutamine hydrochloride,1,single
FORM_fa6555f8ec544096b490,Salmeterol (As Xinafoate) + Fluticasone Propionate 25Mcg/250Mcg Metered Dose Inhaler,salmeterol (as xinafoate) + fluticasone propionate 25mcg/250mcg metered dose inhaler,2,explicit_plus
FORM_b0e17b3250366e088183,Cefixime trihydrate,cefixime trihydrate,1,single
FORM_5495cf5e7f219a798f45,Hyoscine (as N-Butylbromide),hyoscine (as n-butylbromide),1,single
FORM_defa38de037cd704ff09,Cefuroxime As Sodium,cefuroxime as sodium,1,single
FORM_4b7cac18d85065a126d0,Multivitamins+ Chlorella Growth Factor (CGF)+ Lysine+Taurine+Zinc (as Sulfate Heptahydrate),multivitamins+ chlorella growth factor (cgf)+ lysine+taurine+zinc (as sulfate heptahydrate),5,explicit_plus
FORM_f521c4e09d7816812042,Cefoxitin (as sodium).,cefoxitin (as sodium).,1,single
FORM_8731c995181bb6e54ce1,Ascorbic Acid (as Calcium Ascorbate) + Zinc (Zinc Gluconate),ascorbic acid (as calcium ascorbate) + zinc (zinc gluconate),2,explicit_plus
FORM_b95c4a99bee9b32c4ffa,Ascorbic Acid+ Zinc,ascorbic acid+ zinc,2,explicit_plus
FORM_c4e6eebd749aa8974559,Ketoanalogies + Essential Amino Acids,ketoanalogies + essential amino acids,2,explicit_plus
FORM_a03d96f1480d22f98841,LOSARTAN POTASSIUM + HYDROCHLOTHIAZIDE,losartan potassium + hydrochlothiazide,2,explicit_plus
FORM_70e1dec6ef164032c9a4,Betamethasone + Dexchlorpheniramine Maleate,betamethasone + dexchlorpheniramine maleate,2,explicit_plus
FORM_6c65c9e6f02a2f70141c,Prenisolone,prenisolone,1,single
FORM_14fc440837491bffcb3a,Aluminum Hydoxide + Magnesium Hydroxide,aluminum hydoxide + magnesium hydroxide,2,explicit_plus
FORM_54f0ecb92d827f5d184e,Calcium Ascorbate + Zinc,calcium ascorbate + zinc,2,explicit_plus
FORM_56dd9ad44cab2a9bd2d9,Dextrose In Water,dextrose in water,1,single
FORM_11ad2c15feac1ea96f9f,Thiamine Mononitrate (Vit B1) + Pyridoxine HCl (Vit. B6) + Cyanocobalamin (Vit. B12),thiamine mononitrate (vit b1) + pyridoxine hcl (vit. b6) + cyanocobalamin (vit. b12),3,explicit_plus
FORM_eefb269c353aadf74311,Thiamine Mononitrate (Vit B1) + Pyridoxine HCl (Vit B6) + Cyanocobalamin (Vit B12),thiamine mononitrate (vit b1) + pyridoxine hcl (vit b6) + cyanocobalamin (vit b12),3,explicit_plus
FORM_cc568af913c5bc36461e,Tamoxifen Citrate,tamoxifen citrate,1,single
FORM_d45ae46105f6e87503a4,Omeprazole (as sodium,omeprazole (as sodium,1,single
FORM_3b3f0e068f63b7481f8f,lmatinib (as mesilate),lmatinib (as mesilate),1,single
FORM_ecc064b478d229b1bca5,Zoledronic Acid (as Zoledronic Anhydrous),zoledronic acid (as zoledronic anhydrous),1,single
FORM_4f9c716e08bf753cb47b,Cefuroxime (As Sodium) 750 Mg Powder For Injection (Im / Iv),cefuroxime (as sodium) 750 mg powder for injection (im / iv),2,explicit_slash
FORM_a2ef0a56b6b4ce40562f,Salbutamol (as Sulffate),salbutamol (as sulffate),1,single
FORM_1979300998bde2a31977,Guaifenesin + Chlorphenamine Maleate + Phenylephrine Hydrochloride,guaifenesin + chlorphenamine maleate + phenylephrine hydrochloride,3,explicit_plus
FORM_4b94d9dbedb3e1410d74,Guaifenesin + Chlorpheniramine Maleate + Phenylpropanolamine Hydrochliride,guaifenesin + chlorpheniramine maleate + phenylpropanolamine hydrochliride,3,explicit_plus
FORM_21d8d952bd5ab7ec3940,GUAIFENESIN + CHLORPHENAMINE MALEATE + PHENYLPROPANOLAMINE,guaifenesin + chlorphenamine maleate + phenylpropanolamine,3,explicit_plus
FORM_b8b0bab99f80b2337668,Prednisolone Sodium Phosphate,prednisolone sodium phosphate,1,single
FORM_d0e2380adeb13ba8fc2b,Multivitamins+Iron,multivitamins+iron,2,explicit_plus
FORM_2674b0aedca571f2fb9e,Levofloxacin as hemihydrate,levofloxacin as hemihydrate,1,single
FORM_d1419360fa24b57a4dbb,Cetirizine (as Dihydrochloride ),cetirizine (as dihydrochloride ),1,single
FORM_deed76a29591d706b31c,Ferrous Fumarate + Riboflavin (Vitamin B2) + Cyanocobalamin (Vitamin B12) + Folic Acid,ferrous fumarate + riboflavin (vitamin b2) + cyanocobalamin (vitamin b12) + folic acid,4,explicit_plus
FORM_b5743687f4cd197b882b,Ferrous Fumarate + Folic Acid + Riboflavin + Cyanocobalamin,ferrous fumarate + folic acid + riboflavin + cyanocobalamin,4,explicit_plus
FORM_471051205653da92183e,Ferrous Fumarate + Riboflavin (Vit. B2) + Cyanocobalamin (Vit. B12) + Folic Acid,ferrous fumarate + riboflavin (vit. b2) + cyanocobalamin (vit. b12) + folic acid,4,explicit_plus
FORM_38669b807b1da578b6ea,Ferrous. Fumarate + Riboflavin (Vitamin B2) + Cyanocobalamin (Vitamin B12) + Folic Acid,ferrous. fumarate + riboflavin (vitamin b2) + cyanocobalamin (vitamin b12) + folic acid,4,explicit_plus
FORM_d08d734a5f3033b656b8,Silver Nitrate,silver nitrate,1,single
FORM_a1f448907d40e7593094,Vitamin B Complex + Vitamin E with Folic Acid,vitamin b complex + vitamin e with folic acid,2,explicit_plus
FORM_4b072bb4b8590a3a419b,Ceftriaxone (as sodium,ceftriaxone (as sodium,1,single
FORM_20a5c878351415645711,Dicycloverine Hydrichloride,dicycloverine hydrichloride,1,single
FORM_a63755ed4fcae7fbe972,Vitamin B1+Vitamin B6+Vitaminb12,vitamin b1+vitamin b6+vitaminb12,3,explicit_plus
FORM_425fdb7ad49b8fb8b5e1,Vitamin B1+Vitamin B6+Vitamin B12,vitamin b1+vitamin b6+vitamin b12,3,explicit_plus
FORM_ce333b2935eb3987a313,Zinc Gluconate Trihydrate (equivalent to 30mg elemental Zinc),zinc gluconate trihydrate (equivalent to 30mg elemental zinc),1,single
FORM_41403c6414b21c844627,Aluminum Hydroxide Magnesium Carbonate,aluminum hydroxide magnesium carbonate,1,single
FORM_56577586c28c72fc9e57,Aluminum Hydroxide + Magnesium Carbonate,aluminum hydroxide + magnesium carbonate,2,explicit_plus
FORM_e08df53a129f9aee2a05,Ampicillin(as sodium)+Sulbactam(as sodium),ampicillin(as sodium)+sulbactam(as sodium),2,explicit_plus
